USAF,WBAN,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW,MW,MW,AW,AW,AW,AW,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
486010,99999,199801071200,80,6,***,148,BKN,9,3,8,7.5,17,**,**,**,**,**,**,**,9,82,76,1011.3,29.85,1010.9,90,***,*****,0,T*****,*****,**
486010,99999,199801071500,***,0,***,138,BKN,5,3,8,7.5,1,**,**,**,**,**,**,**,9,79,76,1012.8,29.9,1012.4,***,***,*****,*****,*****,*****,**
486010,99999,199801071800,***,0,***,138,BKN,5,3,8,7.5,2,**,**,**,**,**,**,**,9,79,76,1012.1,29.88,1011.7,***,***,*****,0.02,*****,*****,**
486010,99999,199801072100,250,1,***,148,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,78,76,1010.1,29.82,1009.7,***,***,*****,*****,*****,*****,**
486010,99999,199801080000,20,3,***,148,BKN,2,3,2,6.2,5,**,**,**,**,**,**,**,2,77,74,1011,29.84,1010.6,***,76,*****,*****,0.02,*****,**
486010,99999,199801080600,200,8,***,148,BKN,2,4,2,7.5,5,**,**,**,**,**,**,**,2,88,76,1010.5,29.83,1010.1,***,***,*****,0,*****,*****,**
486010,99999,199801081500,360,3,***,25,BKN,9,3,8,5,63,**,**,**,**,**,**,**,9,78,78,1011.4,29.85,1011,***,***,*****,*****,*****,*****,**
486010,99999,199801082100,20,7,***,138,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,79,75,1009.1,29.79,1008.7,***,***,*****,*****,*****,*****,**
486010,99999,199801090000,***,***,***,148,BKN,8,3,2,7.5,5,**,**,**,**,**,**,**,2,79,74,1009.6,29.8,1009.2,***,77,*****,*****,0.51,*****,**
486010,99999,199801090300,50,10,***,148,BKN,1,4,2,7.5,5,**,**,**,**,**,**,**,2,87,74,1011.1,29.85,1010.7,***,***,*****,*****,*****,*****,**
486010,99999,199801090600,210,10,***,148,BKN,1,4,1,7.5,5,**,**,**,**,**,**,**,2,90,77,1009.1,29.79,1008.7,***,***,*****,0,*****,*****,**
486010,99999,199801090900,230,9,***,345,BKN,1,4,1,7.5,5,**,**,**,**,**,**,**,2,88,76,1006.8,29.72,1006.4,***,***,*****,*****,*****,*****,**
486010,99999,199801091200,240,3,***,148,BKN,5,4,2,7.5,5,**,**,**,**,**,**,**,2,84,75,1008.2,29.76,1007.8,91,***,*****,0,*****,*****,**
486010,99999,199801091800,***,0,***,148,BKN,5,4,2,7.5,**,**,**,**,**,**,**,**,*,78,76,1009.6,29.8,1009.2,***,***,*****,0,*****,*****,**
486010,99999,199801092100,***,0,***,148,BKN,5,4,2,7.5,**,**,**,**,**,**,**,**,*,79,77,1008.5,29.77,1008.1,***,***,*****,*****,*****,*****,**
486010,99999,199801100000,30,5,***,148,BKN,8,4,2,7.5,5,**,**,**,**,**,**,**,2,78,75,1009.3,29.79,1008.9,***,77,*****,0,*****,*****,**
486010,99999,199801100300,70,6,***,148,BKN,1,4,1,7.5,5,**,**,**,**,**,**,**,2,86,73,1010.7,29.83,1010.3,***,***,*****,*****,*****,*****,**
486010,99999,199801100600,190,8,***,722,SCT,1,3,1,8.8,5,**,**,**,**,**,**,**,2,90,72,1009.4,29.8,1009,***,***,*****,0,*****,*****,**
486010,99999,199801100900,230,9,***,345,BKN,1,3,1,8.8,5,**,**,**,**,**,**,**,2,88,76,1007.7,29.75,1007.3,***,***,*****,*****,*****,*****,**
486010,99999,199801101200,270,5,***,148,BKN,5,4,1,7.5,**,**,**,**,**,**,**,**,*,83,77,1008.8,29.78,1008.4,90,***,*****,0,*****,*****,**
486010,99999,199801102100,20,3,***,148,BKN,6,4,2,7.5,**,**,**,**,**,**,**,**,*,79,77,1009.3,29.8,1009.1,***,***,*****,*****,*****,*****,**
486010,99999,199801110000,20,5,***,148,BKN,2,4,2,7.5,5,**,**,**,**,**,**,**,2,79,73,1009.8,29.81,1009.4,***,78,*****,0,*****,*****,**
486010,99999,199801110600,210,9,***,722,SCT,2,4,2,8.8,5,**,**,**,**,**,**,**,2,89,73,1009.8,29.81,1009.4,***,***,*****,0,*****,*****,**
486010,99999,199801111500,***,0,***,148,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,82,74,1010.2,29.82,1009.8,***,***,*****,*****,*****,*****,**
486010,99999,199801111800,***,0,***,148,BKN,5,4,2,7.5,**,**,**,**,**,**,**,**,*,82,76,1009.7,29.8,1009.3,***,***,*****,0,*****,*****,**
486010,99999,199801112100,40,3,***,138,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,81,76,1008.2,29.76,1007.8,***,***,*****,*****,*****,*****,**
486010,99999,199801120000,30,3,***,138,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,81,76,1009,29.78,1008.6,***,80,*****,0,*****,*****,**
486010,99999,199801120300,70,5,***,138,BKN,9,3,2,6.2,5,**,**,**,**,**,**,**,2,84,76,1010.7,29.83,1010.3,***,***,*****,*****,*****,*****,**
486010,99999,199801120600,200,5,***,138,BKN,2,5,2,7.5,5,**,**,**,**,**,**,**,2,86,76,1009.1,29.79,1008.7,***,***,*****,0,*****,*****,**
486010,99999,199801120900,200,10,***,148,BKN,9,3,2,7.5,17,**,**,**,**,**,**,**,2,89,73,1006.5,29.71,1006.1,***,***,*****,*****,*****,*****,**
486010,99999,199801121200,130,1,***,148,BKN,9,3,2,7.5,5,**,**,**,**,**,**,**,9,83,77,1007.6,29.74,1007.2,91,***,*****,0,*****,*****,**
486010,99999,199801121500,30,1,***,148,BKN,5,6,3,7.5,**,**,**,**,**,**,**,**,*,81,76,1009.3,29.79,1008.9,***,***,*****,*****,*****,*****,**
486010,99999,199801121800,50,6,***,148,BKN,5,4,2,7.5,**,**,**,**,**,**,**,**,*,80,76,1008.5,29.77,1008.1,***,***,*****,0,*****,*****,**
486010,99999,199801130000,30,6,***,148,BKN,1,4,2,7.5,5,**,**,**,**,**,**,**,2,79,73,1008.1,29.76,1007.7,***,79,*****,0,*****,*****,**
486010,99999,199801130900,240,7,***,148,BKN,2,3,2,7.5,5,**,**,**,**,**,**,**,2,89,76,1006.2,29.7,1005.8,***,***,*****,*****,*****,*****,**
486010,99999,199801131200,240,3,***,148,BKN,9,3,2,7.5,29,**,**,**,**,**,**,**,9,85,77,1007.5,29.74,1007.1,90,***,*****,0,*****,*****,**
486010,99999,199801132100,***,0,***,148,BKN,4,4,2,7.5,**,**,**,**,**,**,**,**,*,78,77,1008.5,29.77,1008.1,***,***,*****,*****,*****,*****,**
486010,99999,199801140000,30,3,***,148,BKN,8,4,2,6.2,5,**,**,**,**,**,**,**,2,80,75,1009.4,29.8,1009,***,78,*****,0,*****,*****,**
486010,99999,199801140300,100,6,***,148,BKN,1,4,1,6.2,5,**,**,**,**,**,**,**,2,88,76,1010.8,29.84,1010.4,***,***,*****,*****,*****,*****,**
486010,99999,199801140600,190,9,***,148,BKN,2,4,1,7.5,5,**,**,**,**,**,**,**,2,89,75,1009.1,29.79,1008.7,***,***,*****,0,*****,*****,**
486010,99999,199801140900,240,10,***,148,BKN,2,4,2,7.5,5,**,**,**,**,**,**,**,2,89,75,1007.3,29.73,1006.9,***,***,*****,*****,*****,*****,**
486010,99999,199801141200,260,5,***,148,BKN,5,3,2,7.5,5,**,**,**,**,**,**,**,2,85,77,1008.1,29.76,1007.7,91,***,*****,0,*****,*****,**
486010,99999,199801141500,240,2,***,138,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,84,78,1010.1,29.82,1009.7,***,***,*****,*****,*****,*****,**
486010,99999,199801141800,***,0,***,148,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,82,77,1009.3,29.79,1008.9,***,***,*****,0,*****,*****,**
486010,99999,199801142100,***,0,***,148,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,79,76,1007.4,29.74,1007,***,***,*****,*****,*****,*****,**
486010,99999,199801150000,10,3,***,148,BKN,8,3,2,5,5,**,**,**,**,**,**,**,2,80,77,1009.2,29.79,1008.8,***,79,*****,0,*****,*****,**
486010,99999,199801150300,80,8,***,148,BKN,2,3,2,5.6,5,**,**,**,**,**,**,**,2,87,76,1010.9,29.84,1010.5,***,***,*****,*****,*****,*****,**
486010,99999,199801150600,220,8,***,148,BKN,2,3,2,6.2,5,**,**,**,**,**,**,**,2,90,78,1009.1,29.79,1008.7,***,***,*****,0,*****,*****,**
486010,99999,199801150900,270,9,***,148,BKN,1,3,2,6.2,5,**,**,**,**,**,**,**,2,91,74,1007.1,29.73,1006.7,***,***,*****,*****,*****,*****,**
486010,99999,199801151200,***,0,***,148,BKN,5,4,2,7.5,5,**,**,**,**,**,**,**,2,85,74,1008.2,29.76,1007.8,92,***,*****,0,*****,*****,**
486010,99999,199801151500,40,3,***,148,BKN,5,4,2,7.5,**,**,**,**,**,**,**,**,*,83,76,1010,29.82,1009.8,***,***,*****,*****,*****,*****,**
486010,99999,199801151800,350,3,***,138,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,82,74,1009.1,29.79,1008.7,***,***,*****,0,*****,*****,**
486010,99999,199801152100,***,0,***,148,BKN,5,4,2,7.5,**,**,**,**,**,**,**,**,*,80,75,1008,29.75,1007.6,***,***,*****,*****,*****,*****,**
486010,99999,199801160000,330,2,***,148,BKN,2,3,2,5,5,**,**,**,**,**,**,**,2,79,75,1009.3,29.79,1008.9,***,79,*****,0,*****,*****,**
486010,99999,199801160300,50,8,***,148,BKN,1,3,2,6.2,5,**,**,**,**,**,**,**,2,88,76,1011.1,29.85,1010.7,***,***,*****,*****,*****,*****,**
486010,99999,199801160600,190,10,***,148,BKN,2,4,2,7.5,5,**,**,**,**,**,**,**,2,91,75,1009.8,29.8,1009.2,***,***,*****,0,*****,*****,**
486010,99999,199801160900,290,5,***,148,BKN,2,4,1,7.5,5,**,**,**,**,**,**,**,2,91,75,1007.4,29.74,1007,***,***,*****,*****,*****,*****,**
486010,99999,199801161200,210,3,***,148,BKN,1,4,1,7.5,5,**,**,**,**,**,**,**,2,84,72,1008.6,29.77,1008.2,91,***,*****,0,*****,*****,**
486010,99999,199801161500,***,0,***,148,BKN,5,4,1,7.5,**,**,**,**,**,**,**,**,*,82,75,1010.5,29.83,1010.1,***,***,*****,*****,*****,*****,**
486010,99999,199801162100,***,0,***,138,BKN,5,4,2,7.5,**,**,**,**,**,**,**,**,*,82,77,1009.6,29.8,1009.2,***,***,*****,*****,*****,*****,**
486010,99999,199801170000,***,0,***,148,BKN,8,3,2,5.6,5,**,**,**,**,**,**,**,2,81,77,1011.3,29.85,1010.9,***,79,*****,0,*****,*****,**
486010,99999,199801170300,190,7,***,148,BKN,2,4,2,5.6,5,**,**,**,**,**,**,**,2,87,79,1012.8,29.9,1012.4,***,***,*****,*****,*****,*****,**
486010,99999,199801170600,240,9,***,148,BKN,2,4,2,5.6,5,**,**,**,**,**,**,**,2,89,77,1011.2,29.85,1010.8,***,***,*****,0,*****,*****,**
486010,99999,199801171200,240,3,***,148,BKN,5,4,2,7.5,5,**,**,**,**,**,**,**,2,83,72,1010.4,29.83,1010,90,***,*****,0,*****,*****,**
486010,99999,199801172100,***,0,***,148,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,81,74,1011.5,29.86,1011.1,***,***,*****,*****,*****,*****,**
486010,99999,199801180000,360,3,***,148,BKN,4,8,2,6.2,5,**,**,**,**,**,**,**,2,79,74,1012,29.87,1011.6,***,79,*****,0,*****,*****,**
486010,99999,199801180300,200,3,***,148,BKN,2,4,2,5,5,**,**,**,**,**,**,**,2,87,76,1013.6,29.92,1013.2,***,***,*****,*****,*****,*****,**
486010,99999,199801180600,330,8,***,148,BKN,1,3,2,6.2,5,**,**,**,**,**,**,**,2,90,76,1011.7,29.88,1011.8,***,***,*****,0,*****,*****,**
486010,99999,199801180900,340,14,***,148,BKN,2,3,1,7.5,5,**,**,**,**,**,**,**,2,89,76,1009.3,29.79,1008.9,***,***,*****,*****,*****,*****,**
486010,99999,199801181200,290,8,***,148,BKN,9,4,2,7.5,**,**,**,**,**,**,**,**,*,83,75,1010.6,29.83,1010.2,91,***,*****,0,*****,*****,**
486010,99999,199801181500,***,0,***,148,BKN,5,4,2,7.5,**,**,**,**,**,**,**,**,*,82,75,1012.5,29.89,1012.1,***,***,*****,*****,*****,*****,**
486010,99999,199801181800,360,1,***,138,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,81,75,1011.8,29.87,1011.4,***,***,*****,0,*****,*****,**
486010,99999,199801182100,10,1,***,138,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,80,75,1010.3,29.82,1009.9,***,***,*****,*****,*****,*****,**
486010,99999,199801190000,350,1,***,39,BKN,8,3,2,5,5,**,**,**,**,**,**,**,2,80,76,1012,29.87,1011.6,***,80,*****,0,*****,*****,**
486010,99999,199801190300,70,10,***,138,BKN,3,2,3,6.2,5,**,**,**,**,**,**,**,2,87,74,1013.5,29.92,1013.1,***,***,*****,*****,*****,*****,**
486010,99999,199801190600,210,10,***,148,BKN,2,4,2,7.5,5,**,**,**,**,**,**,**,2,90,78,1011.9,29.87,1011.5,***,***,*****,0,*****,*****,**
486010,99999,199801190900,210,10,***,148,BKN,2,4,2,5.6,5,**,**,**,**,**,**,**,2,88,79,1010.1,29.82,1009.7,***,***,*****,*****,*****,*****,**
486010,99999,199801191500,***,0,***,148,BKN,9,3,8,6.2,60,**,**,**,**,**,**,**,2,83,79,1012.6,29.89,1012.2,***,***,*****,*****,*****,*****,**
486010,99999,199801191800,***,0,***,148,BKN,5,4,2,7.5,2,**,**,**,**,**,**,**,6,82,79,1012.4,29.88,1012,***,***,*****,0,*****,*****,**
486010,99999,199801192100,10,2,***,148,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,81,77,1011.2,29.85,1010.8,***,***,*****,*****,*****,*****,**
486010,99999,199801200000,10,3,***,148,BKN,2,4,2,7.5,5,**,**,**,**,**,**,**,2,78,73,1012.7,29.89,1012.3,***,78,*****,*****,0,*****,**
486010,99999,199801200300,40,10,***,148,BKN,1,4,2,5.6,5,**,**,**,**,**,**,**,2,87,75,1014.4,29.94,1014,***,***,*****,*****,*****,*****,**
486010,99999,199801200600,160,5,***,148,BKN,2,4,1,6.2,5,**,**,**,**,**,**,**,2,92,76,1012.4,29.88,1012,***,***,*****,0,*****,*****,**
486010,99999,199801200900,230,6,***,148,BKN,2,4,1,7.5,5,**,**,**,**,**,**,**,2,89,74,1010.3,29.82,1009.9,***,***,*****,*****,*****,*****,**
486010,99999,199801201200,260,3,***,148,BKN,9,3,2,7.5,5,**,**,**,**,**,**,**,2,85,77,1011.8,29.87,1011.4,92,***,*****,0,*****,*****,**
486010,99999,199801201500,100,2,***,148,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,83,78,1014.8,29.94,1013.9,***,***,*****,*****,*****,*****,**
486010,99999,199801202100,20,3,***,148,BKN,9,3,2,7.5,13,**,**,**,**,**,**,**,2,79,71,1011.7,29.86,1011.3,***,***,*****,*****,*****,*****,**
486010,99999,199801210000,20,9,***,148,BKN,1,4,2,7.5,5,**,**,**,**,**,**,**,2,79,70,1012.7,29.89,1012.3,***,78,*****,0,*****,*****,**
486010,99999,199801210300,350,10,***,345,BKN,9,4,2,7.5,5,**,**,**,**,**,**,**,2,87,71,1013.9,29.93,1013.5,***,***,*****,*****,*****,*****,**
486010,99999,199801210600,70,8,***,148,BKN,2,4,1,7.5,5,**,**,**,**,**,**,**,2,92,69,1011.2,29.85,1010.8,***,***,*****,0,*****,*****,**
486010,99999,199801210900,220,8,***,148,BKN,2,4,1,7.5,5,**,**,**,**,**,**,**,2,90,73,1009,29.78,1008.6,***,***,*****,*****,*****,*****,**
486010,99999,199801211200,240,8,***,148,BKN,8,3,2,7.5,5,**,**,**,**,**,**,**,2,85,72,1010.3,29.82,1009.9,92,***,*****,0,*****,*****,**
486010,99999,199801211500,***,0,***,138,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,83,75,1012.3,29.88,1011.9,***,***,*****,*****,*****,*****,**
486010,99999,199801212100,330,5,***,148,BKN,5,3,8,6.2,61,**,**,**,**,**,**,**,6,77,76,1011.3,29.85,1010.9,***,***,*****,*****,*****,*****,**
486010,99999,199801220000,340,3,***,148,BKN,1,3,2,8.8,3,**,**,**,**,**,**,**,6,76,70,1012.1,29.88,1011.7,***,76,*****,*****,0.75,*****,**
486010,99999,199801220300,50,8,***,148,BKN,1,4,1,7.5,5,**,**,**,**,**,**,**,2,86,71,1013.4,29.91,1013,***,***,*****,*****,*****,*****,**
486010,99999,199801220600,190,7,***,148,BKN,2,4,2,7.5,5,**,**,**,**,**,**,**,2,88,72,1011.4,29.85,1011,***,***,*****,0,*****,*****,**
486010,99999,199801221200,260,3,***,148,BKN,5,3,2,7.5,5,**,**,**,**,**,**,**,2,83,71,1010,29.81,1009.6,90,***,*****,0,*****,*****,**
486010,99999,199801221500,***,0,***,148,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,81,73,1012.3,29.88,1011.9,***,***,*****,*****,*****,*****,**
486010,99999,199801221800,***,0,***,148,BKN,5,4,2,7.5,**,**,**,**,**,**,**,**,*,78,74,1011.9,29.87,1011.5,***,***,*****,0,*****,*****,**
486010,99999,199801222100,340,1,***,148,BKN,5,4,1,8.8,**,**,**,**,**,**,**,**,*,76,74,1009.8,29.81,1009.4,***,***,*****,*****,*****,*****,**
486010,99999,199801230300,30,11,***,148,BKN,1,3,2,7.5,5,**,**,**,**,**,**,**,2,86,68,1012.8,29.9,1012.4,***,***,*****,*****,*****,*****,**
486010,99999,199801230600,40,8,***,148,BKN,1,4,1,7.5,5,**,**,**,**,**,**,**,2,91,70,1010.9,29.84,1010.5,***,***,*****,0,*****,*****,**
486010,99999,199801230900,240,8,***,148,BKN,1,3,1,7.5,5,**,**,**,**,**,**,**,2,89,72,1009,29.77,1008.2,***,***,*****,*****,*****,*****,**
486010,99999,199801231200,230,8,***,148,BKN,5,4,2,7.5,5,**,**,**,**,**,**,**,2,85,74,1010.1,29.82,1009.7,92,***,*****,0,*****,*****,**
486010,99999,199801231500,***,0,***,148,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,82,77,1012.2,29.88,1011.8,***,***,*****,*****,*****,*****,**
486010,99999,199801231800,10,3,***,148,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,82,75,1012.4,29.88,1012,***,***,*****,0,*****,*****,**
486010,99999,199801232100,30,7,***,138,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,81,71,1011.1,29.85,1010.7,***,***,*****,*****,*****,*****,**
486010,99999,199801240000,10,2,***,148,BKN,1,3,2,7.5,**,**,**,**,**,**,**,**,*,78,71,1011.8,29.87,1011.4,***,78,*****,0,*****,*****,**
486010,99999,199801240300,40,7,***,148,BKN,1,4,1,7.5,5,**,**,**,**,**,**,**,2,88,66,1013.4,29.91,1013,***,***,*****,*****,*****,*****,**
486010,99999,199801240600,220,8,***,345,BKN,1,4,1,7.5,5,**,**,**,**,**,**,**,2,90,74,1011.4,29.85,1011,***,***,*****,0,*****,*****,**
486010,99999,199801240900,250,6,***,345,BKN,1,4,1,7.5,5,**,**,**,**,**,**,**,2,91,70,1009.4,29.8,1009,***,***,*****,*****,*****,*****,**
486010,99999,199801241200,230,3,***,148,BKN,5,4,2,7.5,**,**,**,**,**,**,**,**,*,84,71,1010.5,29.83,1010.1,92,***,*****,0,*****,*****,**
486010,99999,199801241500,***,0,***,148,BKN,5,4,2,7.5,**,**,**,**,**,**,**,**,*,80,74,1013.2,29.91,1012.8,***,***,*****,*****,*****,*****,**
486010,99999,199801241800,***,0,***,148,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,78,75,1013.2,29.91,1012.8,***,***,*****,0,*****,*****,**
486010,99999,199801242100,10,3,***,138,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,80,75,1012.1,29.88,1011.7,***,***,*****,*****,*****,*****,**
486010,99999,199801250000,360,5,***,138,BKN,8,3,2,7.5,5,**,**,**,**,**,**,**,2,81,71,1013.7,29.92,1013.3,***,78,*****,0,*****,*****,**
486010,99999,199801250300,40,8,***,148,BKN,1,4,1,7.5,5,**,**,**,**,**,**,**,2,89,71,1015.2,29.97,1014.8,***,***,*****,*****,*****,*****,**
486010,99999,199801250600,170,6,***,148,BKN,2,3,2,7.5,5,**,**,**,**,**,**,**,2,92,74,1013.5,29.92,1013.1,***,***,*****,0,*****,*****,**
486010,99999,199801250900,260,11,***,3,BKN,1,3,2,7.5,5,**,**,**,**,**,**,**,2,90,74,1010.6,29.83,1010.2,***,***,*****,*****,*****,*****,**
486010,99999,199801251200,220,3,***,148,BKN,9,4,2,7.5,5,**,**,**,**,**,**,**,2,85,75,1012.1,29.88,1011.7,94,***,*****,0,*****,*****,**
486010,99999,199801251500,***,0,***,148,BKN,5,4,2,7.5,**,**,**,**,**,**,**,**,*,83,75,1014.2,29.94,1013.8,***,***,*****,*****,*****,*****,**
486010,99999,199801251800,30,6,***,138,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,81,75,1014.1,29.93,1013.7,***,***,*****,0,*****,*****,**
486010,99999,199801252100,360,6,***,148,BKN,5,4,1,7.5,**,**,**,**,**,**,**,**,*,79,68,1012.5,29.89,1012.1,***,***,*****,*****,*****,*****,**
486010,99999,199801260000,30,8,***,148,BKN,1,4,1,8.8,5,**,**,**,**,**,**,**,2,79,68,1013.1,29.91,1012.7,***,77,*****,0,*****,*****,**
486010,99999,199801260300,60,14,***,345,BKN,1,3,2,8.8,5,**,**,**,**,**,**,**,2,86,67,1014.1,29.94,1013.8,***,***,*****,*****,*****,*****,**
486010,99999,199801260600,40,11,***,722,SCT,1,4,1,8.8,5,**,**,**,**,**,**,**,1,93,65,1012,29.87,1011.6,***,***,*****,0,*****,*****,**
486010,99999,199801260900,210,9,***,722,SCT,2,4,1,7.5,5,**,**,**,**,**,**,**,0,90,73,1009.8,29.81,1009.4,***,***,*****,*****,*****,*****,**
486010,99999,199801261200,230,3,***,345,BKN,2,4,1,7.5,5,**,**,**,**,**,**,**,0,85,72,1011,29.84,1010.6,95,***,*****,0,*****,*****,**
486010,99999,199801261500,***,0,***,148,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,81,74,1013.7,29.93,1013.5,***,***,*****,*****,*****,*****,**
486010,99999,199801261800,***,0,***,148,BKN,9,4,2,7.5,13,**,**,**,**,**,**,**,2,79,74,1013.5,29.92,1013.1,***,***,*****,0,*****,*****,**
486010,99999,199801262100,***,0,***,148,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,77,73,1011.9,29.87,1011.5,***,***,*****,*****,*****,*****,**
486010,99999,199801270000,20,3,***,148,BKN,8,3,2,7.5,5,**,**,**,**,**,**,**,2,78,71,1012.8,29.9,1012.4,***,77,*****,0,*****,*****,**
486010,99999,199801270300,40,11,***,722,SCT,1,3,1,7.5,5,**,**,**,**,**,**,**,2,87,71,1014.5,29.95,1014.1,***,***,*****,*****,*****,*****,**
486010,99999,199801270600,210,9,***,138,BKN,2,3,2,7.5,5,**,**,**,**,**,**,**,2,88,73,1012.5,29.89,1012.1,***,***,*****,0,*****,*****,**
486010,99999,199801270900,290,5,***,148,BKN,1,4,1,7.5,5,**,**,**,**,**,**,**,0,88,73,1010.2,29.82,1009.8,***,***,*****,*****,*****,*****,**
486010,99999,199801271200,260,6,***,148,BKN,9,3,2,7.5,5,**,**,**,**,**,**,**,2,84,74,1011.5,29.86,1011.1,90,***,*****,0,*****,*****,**
486010,99999,199801271500,***,0,***,148,BKN,5,4,2,7.5,**,**,**,**,**,**,**,**,*,82,77,1013.9,29.93,1013.5,***,***,*****,*****,*****,*****,**
486010,99999,199801271800,20,5,***,148,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,82,74,1014.1,29.93,1013.7,***,***,*****,0,*****,*****,**
486010,99999,199801272100,20,9,***,138,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,81,73,1012.5,29.89,1012.1,***,***,*****,*****,*****,*****,**
486010,99999,199801280000,60,5,***,148,BKN,1,4,2,7.5,5,**,**,**,**,**,**,**,2,79,75,1013.5,29.92,1013.1,***,79,*****,0,*****,*****,**
486010,99999,199801280300,100,6,***,148,BKN,1,4,1,7.5,5,**,**,**,**,**,**,**,2,88,72,1015.5,29.98,1015.1,***,***,*****,*****,*****,*****,**
486010,99999,199801280600,210,9,***,148,BKN,2,3,2,7.5,5,**,**,**,**,**,**,**,2,90,74,1013.9,29.93,1013.5,***,***,*****,0,*****,*****,**
486010,99999,199801280900,220,9,***,345,BKN,1,4,2,7.5,5,**,**,**,**,**,**,**,2,89,75,1010.9,29.84,1010.5,***,***,*****,*****,*****,*****,**
486010,99999,199801281200,***,0,***,138,BKN,9,3,8,7.5,95,**,**,**,**,**,**,**,9,79,74,1013,29.9,1012.6,92,***,*****,*****,*****,*****,**
486010,99999,199801281500,***,0,***,138,BKN,5,3,8,7.5,1,**,**,**,**,**,**,**,9,80,77,1015.4,29.98,1015.1,***,***,*****,*****,*****,*****,**
486010,99999,199801281800,40,3,***,148,BKN,5,4,2,12.5,**,**,**,**,**,**,**,**,*,81,75,1016.1,29.99,1015.6,***,***,*****,0,*****,*****,**
486010,99999,199801282100,10,8,***,345,BKN,5,4,2,15.6,**,**,**,**,**,**,**,**,*,79,75,1014,29.87,1011.5,***,***,*****,*****,*****,*****,**
486010,99999,199801290000,20,3,***,148,BKN,8,3,2,7.5,5,**,**,**,**,**,**,**,2,79,73,1014.1,29.93,1013.7,***,78,*****,*****,0.04,*****,**
486010,99999,199801290300,60,11,***,148,BKN,1,4,2,7.5,5,**,**,**,**,**,**,**,2,87,74,1016.3,30,1015.9,***,***,*****,*****,*****,*****,**
486010,99999,199801290600,50,14,***,148,BKN,2,4,1,7.5,5,**,**,**,**,**,**,**,2,94,70,1013.7,29.92,1013.3,***,***,*****,0,*****,*****,**
486010,99999,199801290900,230,7,***,148,BKN,2,4,1,8.8,5,**,**,**,**,**,**,**,2,89,76,1011.8,29.87,1011.4,***,75,*****,*****,*****,*****,**
486010,99999,199801291200,200,5,***,148,BKN,9,3,2,7.5,13,**,**,**,**,**,**,**,2,84,76,1013.2,29.91,1012.8,95,***,*****,0,*****,*****,**
486010,99999,199801291500,50,10,***,148,BKN,9,3,2,7.5,13,**,**,**,**,**,**,**,2,84,71,1015.1,29.96,1014.7,***,***,*****,*****,*****,*****,**
486010,99999,199801291800,30,7,***,148,BKN,5,4,2,7.5,**,**,**,**,**,**,**,**,*,83,71,1014.7,29.95,1014.3,***,***,*****,0,*****,*****,**
486010,99999,199801292100,20,6,***,148,BKN,5,4,2,7.5,**,**,**,**,**,**,**,**,*,81,72,1013,29.9,1012.6,***,***,*****,*****,*****,*****,**
486010,99999,199801300000,10,5,***,148,BKN,1,4,1,7.5,**,**,**,**,**,**,**,**,*,80,71,1013.1,29.91,1012.7,***,78,*****,0,*****,*****,**
486010,99999,199801300300,50,11,***,***,BKN,*,*,*,8.8,**,**,**,**,**,**,**,**,*,88,71,1014.3,29.94,1014,***,***,*****,*****,*****,*****,**
486010,99999,199801300600,320,5,***,148,BKN,2,3,2,8.8,5,**,**,**,**,**,**,**,2,93,73,1013.3,29.91,1012.9,***,***,*****,0,*****,*****,**
486010,99999,199801300900,200,10,***,148,BKN,9,3,2,7.5,5,**,**,**,**,**,**,**,2,89,75,1011.6,29.86,1011.2,***,***,*****,*****,*****,*****,**
486010,99999,199801301500,110,3,***,148,BKN,5,4,2,7.5,**,**,**,**,**,**,**,**,*,83,78,1015.3,29.97,1014.9,***,***,*****,*****,*****,*****,**
